state_newspaper,newspaper,newspaper_id,year,state_election,prop_type,prop_num,prop_desc,endorsed,notes_endorse,extraction_confidence
AL,Birmingham Post-Herald,100100,1950,AL,AMENDMENT,1,PROHIBIT LEGISLATURE FROM ESTABLISHING BRANCH COURTHOUSES OR COURTS OF RECORD WITHOUT VOTER APPROVAL,1,THIS AMENDMENT WOULD MERELY LEAVE TO A DECISION OF THE PEOPLE AFFECTED THE QUESTION OF ESTABLISHING OR ABOLISHING ANY SUCH COURT,0.9
AL,Birmingham Post-Herald,100100,1950,AL,AMENDMENT,2,AUTHORIZE JEFFERSON COUNTY SCHOOL TAX OF 50 CENTS PER $100 TAXABLE PROPERTY FOR PUBLIC SCHOOL PURPOSES,1,BOTH SCHOOL TAX AMENDMENTS SHOULD BE ADOPTED TO GIVE JEFFERSON AND MONROE COUNTIES THE RIGHT TO LEVY ADDITIONAL TAXES FOR SUPPORT OF SCHOOLS; JEFFERSON COUNTY IS ESPECIALLY INTERESTED IN NO 2 AND NO 3,0.9
AL,Birmingham Post-Herald,100100,1950,AL,AMENDMENT,3,PROVIDE JUDICIAL COMMISSION TO FILL CIRCUIT COURT VACANCIES IN BIRMINGHAM INSTEAD OF GUBERNATORIAL APPOINTMENT,1,NO 3 WOULD REMOVE APPOINTMENTS TO FILL CIRCUIT JUDGESHIPS AT BIRMINGHAM FROM POLITICS AND WOULD UPHOLD HIGH STANDARDS IN THE ADMINISTRATION OF JUSTICE; GOVERNOR FOLSOMS OPPOSITION WILL BE A RECOMMENDATION FOR THE AMENDMENT,0.9
AL,Birmingham Post-Herald,100100,1950,AL,AMENDMENT,4,AUTHORIZE MARION COUNTY MUNICIPALITIES TO PROMOTE NEW INDUSTRIES BY ACQUIRING AND DISPOSING OF PROPERTY AND LEVYING SPECIAL AD VALOREM TAX,1,ACTIONS TAKEN UNDER THIS AUTHORITY WOULD HAVE TO BE BY THE ELECTED OFFICIALS OF MUNICIPALITIES IN MARION COUNTY; NO OTHER COUNTY WOULD BE AFFECTED,0.9
AL,Birmingham Post-Herald,100100,1950,AL,AMENDMENT,5,AUTHORIZE TALLADEGA COUNTY TO REGULATE COURT COSTS AND CHARGES AND COMPENSATE PUBLIC OFFICIALS BY SALARY INSTEAD OF FEE SYSTEM,1,THE PURPOSE OF THE AMENDMENT IS TO ABOLISH THE FEE SYSTEM OF COMPENSATING PUBLIC OFFICIALS AS MANY OTHER ALABAMA COUNTIES HAVE DONE,0.9
AL,Birmingham Post-Herald,100100,1950,AL,AMENDMENT,6,AUTHORIZE MONROE COUNTY SCHOOL TAX OF 30 CENTS PER $100 TAXABLE PROPERTY FOR SCHOOL PURPOSES,1,SIMILAR IN PURPOSE TO NO 2; BOTH SCHOOL TAX AMENDMENTS SHOULD BE ADOPTED,0.9
AL,Birmingham Post-Herald,100100,1952,AL,AMENDMENT,1,EARMARK ALL MOTOR VEHICLE REVENUE FOR HIGHWAY BUILDING AND MAINTENANCE OF HIGHWAYS AND BRIDGES,0,WE ARE NOT SURE OURSELVES BUT UNLESS WE FIND BETTER REASONS FOR ITS ADOPTION THAN HAVE COME TO OUR ATTENTION SO FAR WE SHALL CAST OUR VOTE AGAINST IT,0.9
AL,Birmingham Post-Herald,100100,1952,AL,AMENDMENT,2,EXTEND SHERIFF TERMS OF OFFICE FROM FOUR YEARS TO SIX YEARS STATEWIDE,0,A FOUR YEAR TERM IS LONG ENOUGH; IF A SHERIFF CONDUCTS HIS OFFICE IN SUCH MANNER TO WIN PUBLIC CONFIDENCE HE HAS LITTLE TROUBLE WINNING REELECTION; SHOULD BE DEFEATED,0.95
AL,Birmingham Post-Herald,100100,1952,AL,AMENDMENT,3,PERMIT FAYETTE MUNICIPALITIES TO APPROPRIATE PUBLIC FUNDS FOR PRIVATE BUSINESS ENTERPRISES,0,SO PLAINLY CONTRARY TO THE PUBLIC INTEREST THERE IS LITTLE DOUBT THEY SHOULD BE DEFEATED; SIMILAR AMENDMENTS AFFECTING OTHER COUNTIES WERE SOUNDLY DEFEATED IN MAY,0.95
AL,Birmingham Post-Herald,100100,1952,AL,AMENDMENT,4,PERMIT BLOUNT MUNICIPALITIES TO APPROPRIATE PUBLIC FUNDS FOR PRIVATE BUSINESS ENTERPRISES,0,SO PLAINLY CONTRARY TO THE PUBLIC INTEREST THERE IS LITTLE DOUBT THEY SHOULD BE DEFEATED; SOCIALISTIC PROGRAM,0.95
